songID|songName|songLyric|Author
58738|XÍCH ĐU - REMIX|Này anh yêu ơi ! Đến đây với em thật gần .....|Lương Bằng Quang
59335|MÙA ĐÔNG HOA TRẮNG - REMIX|Nguyện cầu trong đêm khi anh ra đi Còn hơi ấm phút...|Nguyễn Nhất Huy
59632|ĐƯỜNG TÌNH HAI LỖI - REMIX|Ðời! Không ai dám trách con tim trăm năm chẳng vướng nợ...|Lê Hựu Hà
59639|HAI MƯƠI BỐN MƯƠI - REMIX|Năm anh hai mươi, em mới sinh ra đời Ngày anh bốn...|Y Vân
60174|TRÒ CHƠI ĐỊNH MỆNH|Ngày em đi anh thật đau, nhưng đã cố dấu che nỗi...|Đỗ Tú Tài
50471|CÓ LẼ|Nhớ lúc anh vừa quen nào em đã hiểu gì…|Lê Kim Khánh
53096|TITLE|Lyric...|Artist
58317|NẾU ANH QUÊN TẤT CẢ - REMIX|Vì em ngồi gần anh, gió bấc cũng thôi không lạnh căm. Vì...|Trần Lê Quỳnh
60057|NGHE CÂU QUAN HỌ TRÊN CAO NGUYÊN|Nghe câu quan họ trên cao nguyên Ngỡ con sông Cầu dập...|Vũ Thiết
59396|BƯỚC VÀO NGÀY MAI|Với khối óc bàn tay ta bước đi thật nhanh nào...|Minh Châu
57387|VẦNG TRĂNG CỦA ĐÔI TA|Đêm xa em lang thanh, lê bước dưới trời khuya|Hoàng Bách
57763|EM MÙA XUÂN|Anh ơi mai vàng thắm trên cành hay chăng xuân về đến nơi rồi|Huỳnh Ngọc Đông
58771|CHỐN THẦN TIỀN|Hãy đến bên anh người ơi! Tình dâng như sóng mênh mông ngàn...|Minh Châu
60013|SAU MỘT NỤ CƯỜI|Từng ngày từng tháng Anh sống trong đêm lạnh Là từng ngày anh biết...|Duy Anh
60156|NGẬM NGÙI|Nắng chia nửa bãi chiều rồi Vườn hoang trinh nữ khép đôi...|Thơ: Huy Cận
55808|ÁNH TRĂNG LẺ LOI|Trả cho anh những ước thề ngày xưa nay đâu rồi…|Nguyễn Bình
58207|VÀ PARIS CŨNG LÀ EM|Paris nắng xuân hồng đi trong chiều mênh mông...|Phạm Mạnh Cương
58480|HOA BAY VỀ NGÀN|Em đi rừng núi đón mùa xuân.|Nguyễn Tăng Minh
58762|CHAO NGHIÊNG|Và một chiều xuống tình yêu vừa chín, bỗng dưng thấy...|Văn Khoa
57689|YÊU THẦM|Biết tình ta chẳng thành đôi|Ngọc Sơn
58327|NHÌN LẠI MÌNH - REMIX|Nhìn lại mình một lần nữa, rằng tiếng nói ấy nghe nôn nao|Trần Huân
58756|BỨC THƯ CHƯA DÁM GỬI|Chợt trong đêm vắng nghe tiếng ru ca Cho con bao kỷ niệm...|Đức Anh Idol
59236|NƯỚC MẮT NGƯỜI THIẾU NỮ|Màn đêm xuống đưa em vào trong giấc mơ nào Cất tiếng hát...|Nhạc Ngoại
59591|HƯƠNG XUÂN|Ngàn nụ cười duyên dáng, áo hoa thơm nồng (yeah ) Đẹp...|Cổ Nhạc
51663|NÓI VỚI EM|Anh muốn nói yêu em...|Nguyễn Ngọc Thiện
57194|XIN LỖI EM|Anh vẫn còn nhớ lúc xưa em bước đi giữa cơn mưa khuya thật buồn|Liêu Hưng
58342|RỒI CÓ LÚC - REMIX|Rồi có lúc bỗng ta yêu mối tình thơ Rồi có lúc bỗng...|Lã Văn Cường
58354|THẬT LÒNG YÊU EM - REMIX|Ta quen nhau một chiều thu Từng đêm về thao thức anh nhớ...|Bùi Anh Dũng
59312|GIỌT SƯƠNG TRÊN MI MẮT - REMIX|Em đâu có biết lúc mặt trời sinh ra Mặt trời là...|Thanh Tùng
57330|NGÀY XƯA MẸ ĐỨNG RU CON|Mẹ xưa nằm võng ru con|Nhạc: Tiến Luân
57458|BIỂN DẠI|Một ngày em đến hoang dại bờ cỏ lau|Nguyễn Thanh Cảnh
57574|HỎI TIÊN|Hòn bi xanh trong đôi mắt anh|Vũ Hoàng
57851|NGÀY CỦA RIÊNG MÌNH|Ngày của riêng mình thuở nào còn nhớ Mỗi sáng chủ nhật có...|Vinh Sử
58816|GIA TÀI TUỔI HAI MƯƠI|Giữa mùa xuân đang về bên khung cửa nhỏ Giọt nước mắt rơi...|Lưu Quang Minh
59345|NGƯỜI ĐI TÌM CƠN MƯA - REMIX|Lời chia tay nhau em quay mặt đi, còn mỗi anh ngồi...|Hamlet Trương
59535|SUỐT KIẾP CHỈ YÊU MÌNH EM|Đã bao nhiêu ngày qua chờ em sau mãi không về, Mình...|Hoàng Bảo Nam
55574|BÀ TÔI|Bà tôi đưa tôi ra đầu làng, một mình bà đội cả trời nắng to...|Nguyễn Vĩnh Tiến
51644|DỐI LÒNG|Nhiều lúc cô đơn mà vẫn cười vui…|Trần Minh Phi
58590|TÌNH YÊU LÀ CÂU ĐỐ|Em không là chiếc bóng Theo anh trốn anh Em đâu nào mong manh Trước...|Nguyễn Ngọc Thiện
59094|ANH LUÔN CHỜ MONG|Trong đêm hôm khuya vắng, mưa từng cơn Anh lang thang trên...|Lâm Quốc Cường
59188|LỜI HÁT TẠ ƠN|Như một lời cuối, tôi cám, tôi cám ơn trời đã cho...|Hoàng Thi Thơ
59824|NGƯỜI ĐÃ SANG SÔNG|Về qua bến ngày xưa mưa rơi ướt đôi vai gầy Dòng...|Nguyễn Nhất Huy
60029|ANH MANG THEO MÙA XUÂN|Nghe quanh em mong manh, khi đôi ta xa nhau mong anh...|Lê Hùng Phúc
55766|NGÀY HẠNH PHÚC|Người đã đến bên anh một ngày sưởi ấm anh qua đêm đông dài...|Nguyễn Hồng Thuận
58141|LẦN CUỐI CÙNG|Còn một lần, còn đau lời nói, còn một ngày, còn tiếc thương đời|Diên An
58185|THUỞ LÀM THƠ YÊU EM|Thuở làm thơ yêu em ... Trời mưa chưa ướt áo Hoa...|Cung Tiến
58417|CHO CON NGÀY MAI|Đêm từng đêm trôi qua người cha mà con yêu thương âm...|Trần Vũ Anh Bình
58717|SẼ MÃI KHÔNG THÀNH - REMIX|Thời gian em đến bên anh cho anh đam mê một trơi...|Duy Mạnh
59155|GIẤC MƠ CỦA BÉ|Trời thu trong xanh xanh ngoài cửa sổ bé nằm bé ngủ sao đôi...|Văn Hải
59551|TIM NHỎ BÉ|Giấu trong ngăn tim sâu một chút tình bé nhỏ, ủ trong tấm lòng sâu.|Phạm Uyên Nguyên
59663|PHÚT GIÂY MÌNH CHIA TAY - REMIX|Trong giây phút cuối,cho nhau vài lời Tình yêu chúng ta xem...|Thái Thịnh
59668|RU TRONG XÓT XA - REMIX|Chợt thấy con tim dại khờ trót đau niềm đau khi ta...|Thái Hùng
54966|ĐÊM ĐẸP NHẤT CỦA EM|Mênh mông mênh mông Cửu Long giang...|Từ Huy
52370|HOÀI NIỆM ĐÁ|Đá trải qua hàng triệu năm để tạo nên ngọc...|Mai Thu Sơn
57595|MÃI NUỐI TIẾC|Giờ đành chia xa khi chuyện tình lỡ làng|Trịnh Gia Kiệt
58718|TA ĐÃ XA NHAU - REMIX|Từ khi em xa anh Trái tim anh giờ đây giá băng...|Quang Mẫn
59470|KÉO CƯA LỪA XẺ|Kéo cưa lừa xẻ Ông thợ nào khỏe Thì anh cơm vua Ông thợ...|Nhạc Đồng Dao
52728|CHÚC EM HẠNH PHÚC|Đêm nay anh lạnh câm giọt sầu rơi rớt trong chén men tình...|Thái Khang
58280|GIÂY PHÚT MONG MANH - REMIX|Chẳng còn nữa những vết thương tâm hồn Chẳng còn nữa những đớn...|Hoàng Bách
58839|HUẾ KỶ NIỆM NGÀY XƯA|Dòng nước Hương Giang vẫn lửng lờ trôi Nghe khúc hát Nam Ai...|Trần Thái Quang
58865|MÀU NẮNG LẠ|Nắng có ươm màu giống như mật ong vàng Gió khẽ mơ màng bâng khuâng...|Duyên Hương
59609|BUỒN CON SÁO SẬU - REMIX|Chiều chiều em đứng ngó bên sông Buồn thương con sáo sậu khi...|Minh Vy
53825|AI CHO TÔI TÌNH YÊU|Ai cho tôi tình yêu của ngày thơ ngày mộng, tôi xin dâng ...|Cổ nhạc: Viễn Châu Tân nhạc: Trúc Phương
57883|NHƯ CHUYỆN THẦN TIÊN|Ngồi bên em lắng nghe cắng đồng ngát xanh. Chờ hoàng hôn...|Lư Anh
58267|ĐƯỜNG VẮNG EM - REMIX|Có nhiều đêm mưa vẫn rơi trong lòng Chợt nghĩ về em chợt...|Bằng Cường
58352|THẬT LÒNG ANH NHỚ EM - REMIX|Xa, nhưng sao anh chẳng thể quên, bóng em yêu hôm nào,...|Vũ Nguyễn
58365|VẪN HOÀI ƯỚC MƠ - REMIX|Hỡi anh yêu ... còn trong ta đầy những ước mơ, Sống kiếp...|Quốc Vượng
58482|HOA TÍM NGÀY XƯA|Rồi chiều nay lá khô rơi đầy có người nhìn buồn lây...|Thanh Sơn
58653|CÂU CHUYỆN MÙA THU - REMIX|Chiều xuống lá thu rơi Một mai em thức dậy tình yêu...|Toàn Thắng
58932|SỰ SỐNG|Cuộc đời ta giống như con thuyền ngoài khơi xa. Biển kia xanh...|Nhạc : Unlimited
58939|THẾ GIỚI TƯƠNG LAI|Nghe đâu đây thế giới như đang mở ra quanh ta Đón thêm...|Khúc Đạo Minh
58945|TÌM|Có những khi giấc mơ trôi theo từng áng mây tìm về...|Phạm Toàn Thắng
59267|TRÁI TIM DŨNG CẢM|Nhìn chiều tàn, từng làn sương mang hơi đêm cho bóng tối...|Microwave
59343|NGỌT NGÀO VÀ ĐẮNG CAY - REMIX|Ngọt ngào và đắng cay là em ngày hôm qua với hôm...|Đào Trọng Thịnh
59446|GẠT ĐI NƯỚC MẮT|Anh đếm bao nỗi cô đơn từng ngày, Anh đếm giây phút...|Đỗ Hiếu
59813|NẾU NHƯ TA CÁCH XA|Anh cứ ngỡ mặt xa cách lòng, niềm cô đơn mỗi đêm...|Nhạc Ngoại
60167|TẾT TRONG TÂM HỒN|Lại 1 năm mới Tết đến tiếng pháo báo đông đi qua...|Nguyễn Hoàng Tôn
58779|CHUYỆN TÌNH EM VÀ TÔI|Em, tình yêu tôi mãi tôn thờ Như ánh sáng sớm ban mai...|Bùi Anh Dũng
58890|MUỐN NÓI YÊU ANH|Người yêu ơi, ta đã xa nhau bao ngày dài Dù biết trái...|Nhạc Ngoại
59504|NGỠ MỘT LẦN NỮA EM QUAY VỀ|Còn gì cho nhau, khi nụ hôn kia đã tắt Khi em...|Phúc Trường
59669|SAI LẦM VẪN LÀ ANH - REMIX|Anh biết khi tình đến trong vội vàng Tình mỏng manh dễ...|Nhạc Hoa
59871|VĨNH BIỆT|Buồn ơi sao còn đến Lòng đã quá sầu đau Ai đã...|Lam Phương
50505|CHUYỆN TÌNH HOA BƯỚM|Nghe lá thu rơi bên thềm...|Thanh Sơn
58349|TÂM TƯ LÒNG ANH - REMIX|Anh không tin bao ngày qua được bên em Rồi có lúc...|Đào Trọng Thịnh
58556|NƠI ẤY|Gió, con đường ấy Và nắng Trên hàng cây Nhớ sao lại nhớ tên sao hình bóng...|Hà Okio
59587|ĐÊM NGHE BÀI VỌNG CỔ|Đêm nghe bài vọng cổ Ai đàn dây Long Xuyên Mưa tuôn...|Cổ Nhạc
59612|CHIA TAY TÌNH ĐẦU - REMIX|Người yêu hỡi xin dấu lệ sầu khi chia tay tình đầu...|Nguyễn Ngọc Thiện
57491|CHÚT KỶ NIỆM DỊU DÀNG|Em qua phố để nắng vàng rớt lại|Nguyễn Ngọc Thiện
58057|BẢN ĐÀN XUÂN|Đàn xuân tủi lòng nẩy cung đợi mong Reo ai oán trong...|Lê Thương
58524|MƯA ĐÊM DĨ VÃNG|Tình xanh trong mắt em long lanh Mùa xuân em đan giấc...|Nguyễn Thanh Cảnh
59688|TÌNH TRONG CƠN MƯA - REMIX|Người đi trong đêm mưa gió buồn Những bước chân lẻ loi 1...|Nhạc Hoa
57838|MỘT CHIỀU VỚI TÂY HỒ|Bồng bềnh bồng bềnh giữa sương mờ khói tủa Lãng đãng lãng đãng...|Quỳnh Hợp
58279|GIẬN - REMIX|Có những lúc đôi khi e hay hờn ghen vu vơ Vì tình...|Hà Thái Hoàng
58336|NƯỚC MẮT HẢI ÂU - REMIX|Gió lay bờ vai, em nhìn theo hải âu tung cánh. Vút...|Nguyễn Hồng Thuận
59299|CÔ ĐƠN TÌM ĐẾN - REMIX|Và nước mắt chợt đến lúc anh đã mãi xa Cô đơn...|Nguyễn Hoàng Duy
59683|TÌNH KHÚC VÀNG - REMIX|Anh nghe mùi hương trên tóc quen nồng nàn Anh nghe tình em...|Hoài An
59704|YÊU THƯƠNG MONG MANH - REMIX|Anh, mình đã trao nhau nhiều hơn đã hứa Mà vì sao,...|Đức Trí
54180|CHỈ LÀ GIẤC MƠ|Như dòng sông vẫn trôi, trôi về nơi cuối trời, phút giây...|Microwave
56788|MÙA XUÂN ĐẦU TIÊN|Bao nhiêu thương nhớ gom nhặt đầy, anh trở về thăm em...|Tuấn Khanh
57098|MỒ CÔI|sáng nay con thắp hương cầu xin cha mẹ được bình an..|Minh Khang
57719|CHỢT NHƯ NGÀY XƯA|Ta gặp nhau trong chiều mưa trên con phố xưa. Vô tình...|Bằng Cường
59127|CUỘC ĐỜI CHO CON|Bàn tay Cha, đôi bàn tay thô, để cho con nụ cười...|Nguyễn Văn Thanh Nhã
60016|TRI KỶ|Nếu đã không đi cùng đường với nhau, Thì EM chỉ mong thôi...|Nguyễn Văn Chung
51639|CHIA TAY|Đừng nghẹn ngào giờ chia tay…|Trần Huân
58362|TRƯỚC BIỂN BÌNH YÊN - REMIX|Lần đầu tiên anh bên em dưới ánh mặt trời vàng Bờ cát...|Nguyễn Văn Chung
58728|TÌNH LONG ĐONG - REMIX|Đoạn đường nào ta đã bước qua, Bây giờ chỉ còn giấc mơ! Đoạn...|Minh Khang
58849|KHÔNG THỂ CƯỜI KHI THIẾU EM|Nhớ khi xưa đêm nào nhìn trời cao lòng ước muốn Ước mong...|Nguyễn Hoàng Nam
59342|NGÀY ẤY - REMIX|Ngày ấy anh rất ngây ngo và anh cũng rất yêu em Ngày...|Quốc An
59304|ĐỔI THAY MỘT HÌNH BÓNG - REMIX|Em ơi vì sao ta vẫn luôn có nhau Nhưng tình chẳng còn...|Phạm Khánh Hưng
59486|LỆ ĐÁ XANH|Tôi biết những người khóc lẻ loi, Hồn không nguôi, sầu không nguôi, Đời...|Cung Tiến
60166|TẾT PHÁT TÀI|Long lân say tiếng trống,hoa xuân tươi đón chào Trên nhân gian đón...|Minh Vy
57143|NÍU KÉO|Ngày qua ta đã có khoảnh khắc bên nhau|Phạm Trưởng
57818|LANG THANG VỀ ĐÂU|Lang thang về đâu, xa lắm nơi chân trời nao Người yêu khi...|Lê Quốc Thắng
58846|KHÔNG CÓ BÀI TÌNH CA CUỐI|Vườn rụng đầy hoang sơ lá úa khi mùa đông tới Sau cơn...|Tăng Nhật Tuệ
59430|ĐỂ THẤY EM KHÔNG MỘT MÌNH|Em hãy đón từng giấc mơ, giấc mơ bình yên như mọi người. Đôi...|Xuân Nghĩa
60103|CON CÓ MẸ RỒI|Nghe câu hát ru em hỡi à ngủ thật ngoan con hỡi Sau...|Hồ Hoài Anh
50999|MONG MANH|Ngày nào khi mới quen em...|Quốc Dũng
59169|HOÀI CỐ ĐÔ|Tôi yêu tiếng hò giọng Huế dịu êm, âm điệu như men truyền cảm vào tim...|Hằng Vang
59405|CHIỀU CUỐI ĐÔNG|Chiều cuối đông ba về vội vàng nhóm bếp, than hồng rực cháy...|Tôn Thất Thành
59447|GIẤC MỘNG LỚN|Ngày xưa, rất xưa, lúc chưa ai biết sống Về một nơi...|Lê Cát Trọng Lý
59637|GIẤC MƠ CÓ THẬT - REMIX|êm qua em mơ thấy anh mang mùa xuân yêu thương dịu...|Tường Văn
56277|BÌNH YÊN|Chiều nay có cơn mưa, mưa rơi trôi vào nỗi nhớ…|Khắc Việt
57677|VỠ TAN|Vỡ tan vậy sao những ái ân ngày nào|Phạm Hòa Khánh
58823|GIỜ EM ĐÃ BIẾT|Giờ em đã biết Yêu một người yêu thắm thiết Yêu như là em...|Đức Trí
59102|BIẾT THUỞ NÀO NGUÔI|Qua mấy con mương qua mấy cánh đồng làng đường về quê mẹ, nơi cắt...|Hoàng Thi Thơ
59123|CON TIM VÀ NƯỚC MẮT|Có ai trên đời mà không yêu Dù cho tình yêu chông...|Hoàng Thi Thơ
59292|CHẲNG THỂ THIẾU EM - REMIX|Xa nhau giờ này mới biết trái tim anh chẳng thể thiếu...|Sỹ Luân
59375|XUÂN PHA LÊ - REMIX|Đã thấy xuân về Đã thấy em về Hoang mang một ít...|Quốc Bảo
55818|CHÚC XUÂN|Xuân mang yêu thương xuân thắm tươi rạng ngời…|Quý Luân
53188|NỤ HÔN CUỐI CÙNG|Ngày mai có người từ bên kia đại dương...|Trương Đan Minh
50620|TITLE|Lyric…|Artist
57815|LÁ THƯ CUỐI CÙNG|Được thư lần nầy buồn lắm em ơi Nhưng chẳng qua sự đời Bao...|Mộng Long
57969|VẪN HÁT RU EM|Mùa xuân chim oanh hót, mùa thu họa mi kêu...|Trần Long Ẩn
58453|ĐỜI CÓ GÌ KHÔNG|Đời có gì không đôi tay này vẫn ân cần, đời có gì không...|Trung Lê
59653|NHỮNG BƯỚC CHÂN ÂM THẦM - REMIX|Từng bước từng bước thầm Hoa vòng rừng tuyết trắng Rặng thông...|Y Vân
60159|NHẬT KÝ NGÀY VẮNG EM|Chẳng lẽ những tháng ngày bên nhau chỉ là thoáng qua. Chẳng lẽ...|Nguyễn Văn Chung
51324|ĐÊM CÔ ĐƠN|Một mình giữa đêm tối...|Nguyễn Nhất Huy
56740|HÃY QUÊN ANH|Hãy cho anh ôm em một lần cuối cùng, vì ngày mai anh đi về…|Khắc Việt
53187|NỢ|Ta nợ đời một tấm lòng phai ta nợ ban mai một chút gió êm...|Anh Khanh
52428|TÌNH QUÊ|Về đây thăm Quảng Nam, trong lòng tôi nghe xốn xang...|Trần Quế Sơn
54666|CHỈ LÀ GIẤC MƠ|Đêm này là đêm cuối tiễn đưa cuộc tình đã mất...|Minh Khang
50494|CÔ ĐƠN|Hạnh phúc như đôi chim uyên…|Nguyễn Ánh 9
59180|LÁ VÀNG TƯỢNG TRẮNG TRONG VƯỜN LỤC XÂM|Màu vàng rơi rơi rơi trên tượng đá buồn, vườn Lục-Xâm đang...|Hoàng Thi Thơ
58281|GIỮ LẠI CHO ẤU THƠ - REMIX|Còn tiếng nói giữ cho êm đềm Còn bối rối giữ cho tay...|Quốc Bảo
59388|BÀI ĐỒNG CA MÀU XANH THANH NIÊN XUNG PHONG|Đi qua bao miền đất, mới đến những công trình...|Nguyễn Đức Trung
59844|TÊN TÔI VIỆT NAM|Ah... Yêu con người Việt Nam Tôi yêu lắm cái chất của con...|Nguyễn Hoàng Tôn
60217|LAO XAO MÙA XUÂN (REMIX)|Mùa xuân đến ngập tràn Cuộc vui đến rộn ràng Tay trong bàn tay...|Tiến Luân
55655|TÌNH CHA|Người là vầng thái dương, không như mẹ hiền trăng rằm dịu mát...|Giác An
58154|MÙA XUÂN NƠI TRƯỜNG XA|Mặn lên ra là biển, mặn xuống tóc là trời. Lính đảo không...|Quỳnh Hợp
59315|HAI TRÁI TIM XA LẠ - REMIX|Anh thôi xin mơ! Khi người đã sang bến chờ. Quên đi...|Anh Vũ
59620|DẠ CỔ HOÀI LANG - REMIX|Từ là từ phu tướng Bảo kiếm sắc phong lên đàng Vào...|Cao Văn Lầu
59724|BUỒN KHÔNG EM|Buồn không em Mùa thu tan tác lá bay gọi nhau bên...|Lam Phương
59865|TÔI LÀ NGÔI SAO|Trong con tim tôi luôn luôn khao khát Để được đem, đem tiếng...|Tuno
54654|CÁM ƠN TÌNH YÊU|Tình yêu của tôi tựa như màu xanh của lá...|Phương Uyên
51049|TÌNH CỜ|Tình yêu như tiếng hát…|Diệp Minh Tuyền
52448|CON ĐƯỜNG MANG TÊN EM|Trở lại chuyện hai chúng mình, khi anh với em…|Cổ nhạc: Loan Thảo Tân nhạc: Trúc Phương
57651|TÌNH CA CỦA TÌNH CA|Những ngày xưa hứa cầm tay|Trịnh Tú Trung
58515|MẸ|Mẹ bỏ ra đi, lúc con còn bé nhỏ... Không biết mây trùng...|Randy
59723|BỌT BIỂN|Nhè nhẹ đôi chân, lại gần bên nhau Tựa vào vai anh,...|Lam Phương
60080|ANH MUỐN QUAY LẠI|Khi anh nhắm mắt nghĩ lại ngày xưa ấy Mọi thứ nơi đây...|Khắc Việt
50358|CHỜ EM|Tình anh trao em thuờ ấy…|Nhạc ngoại
53267|ĐÈN CÙ|Nhà ai có cây là đèn cù, đêm về sáng tỏ trong đêm...|Song Ngọc
56804|NGƯỜI Ở LẠI|Chiều nay trên phố quen, gặp lại em thuở xưa...|Nguyễn Hồng Thuận
59301|ĐÈN LỒNG BAY CAO - REMIX|Mùa xuân là mùa yêu thương Mà sao mỗi anh hiu quạnh Chiều nay...|Nguyễn Hồng Thuận
59508|NGƯỜI ĐANG YÊU|Sao..Vì sao hôm nay trong em rất vui? Vì sao hôm nay...|Lưu Thiên Hương
59876|XIN ĐỪNG QUAY BƯỚC (DONT TURN YOUR BACK)|Ngày trôi quá nhanh khiến em lạc lối... Tình yêu mỏng manh mỗi...|Trang Pháp
50447|DẠ KHÚC|Có chiều nào như chiều nào…|Phú Quang
52528|MƯA|Mưa mưa vẫn rơi như muôn đời, là những giọt nước…|Dzoãn Bình
50763|TITLE|Lyric…|Artist
59324|KHOẢNG TRỐNG TRONG TIM - REMIX|Chờ mong mãi một người,dù biết em sẽ không quay lại. Ngay...|Nguyễn Chấn Phong
50645|LÀNG TÔI|Làng tôi xanh bóng tre…|Văn Cao
50485|TAN VỠ|Từng giọt lệ tràn bờ mi…|Nhạc ngoại
57196|YÊU KHÔNG HỐI TIẾC|Khóc trong đêm mình em ngồi đến lệ rơi nhớ anh...|Bảo Chinh
59277|XUÂN AN LẠC|Hôm nay đón chào xuân sang, chùa vang tiếng chuông ngân trong nắng...|Giác An
59520|NHỮNG MÀU XANH THẦM LẶNG|Có những màu xanh vẫn luôn thầm lặng giữa Sài Gòn|Xuân Nghĩa
59739|CHÚNG EM CẦN HÒA BÌNH|Để loài người chung sống trong hòa bình. Để đàn en được vui...|Hoàng Long
54447|ĐÊM MƯA|Mưa tí tách đùa trên phố vắng, mưa thấm ướt hàng cây rủ...|Minh Thư
50122|EM TÔI|Em tôi ưa đứng nhìn trời xanh xanh...|Lê Trạch Lựu
51570|CHUYỆN TÌNH LAN & ĐIỆP|Chiều kia lũ chim…|Cổ nhạc: Loan Thảo Tân nhạc: Mạc Phong Linh
58598|TRÁI TIM KHÁT VỌNG|Còn có những tâm hồn khát khao tình thương Lặng lẽ sống xa...|Diệu Hương
58795|ĐÃ YÊU CHƯA|Anh đang hoang mang , anh yêu hay chưa yêu anh muốn...|Hoàng Hải
50608|NUỐI TIẾC|Ngày xa xưa em quá ngu ngơ…|Nhạc Nga
51369|TÌNH BẠN|You người bạn thân bao năm…|Phương Uyên
51563|XA VẮNG|Khi người đã ra đi…|Nhạc Hoa
58578|THẦN KIN THƯƠNG NHỚ|Sao anh không về thăm lại miền Trung Thăm đôi đỉnh Ngự...|Châu Kỳ
59793|LÁ THƯ MIỀN TRUNG|Miền Trung đẹp tươi, đà vương tình tôi Năm tháng trót qua...|Lam Phương
58139|LẠI MỘT LẦN NỮA|Lại một đêm lại một đêm nữa. Tôi ngồi ôm bóng tối mình...|Khắc Việt
58276|GIẤC MƠ - REMIX|Nếu như thời gian quay lại, trở về những ngày xưa|Bảo Thạch
58376|ANH ĐÃ SAI|Xin chào nhau bằng câu ấm lòng dù sao ngày qua thì ta...|Only C
58594|TÔI VỀ HÀ NỘI|Tôi về Hà Nội một ngày nắng phai lá vàng bay..|Hoàng Sa
59197|MỘNG DU|Gió vẫn mãi cuốn trôi trên con đường vắng, cuốn bay đến...|Microwave
60100|CHO ANH ĐƯỢC YÊU|oh baby too late...oh baby too late Anh mong rằng em sẽ đến, Anh...|Tăng Nhật Tuệ
50108|RU CON|Gió mùa thu mẹ ru mà con ngủ ...|Dân ca Nam Bộ
57082|LỜI HỨA|Anh yêu em yêu em bao ngày qua....|Vũ Quốc Việt
58096|ĐÔI MẮT NÀO MỞ RA|Đôi mắt nào mở ra trên cao Nhìn Việt Nam sống lại ngày...|Trịnh Công Sơn
58953|TÌNH VUI KHI CÓ NHAU|Khi đôi ta có nhau em ơi hãy vui thật vui, để một...|Quốc Vượng
59310|GIẤC MƠ GIẢN DỊ - REMIX|Những lúc thấy thoáng em cười vui đi bên người yêu trong...|Bảo Thạch
59511|NGƯỜI NỮ THANH NIÊN XUNG PHONG|Leng cầm trong tay bước đầu tiếng em rộn vang...|Vy Nhật Tảo
59599|TÌNH ĐÔI TA|Tình đôi ta, duyên đôi ta...|Cổ Nhạc
59692|ƯỚC MƠ TRONG ĐỜI - REMIX|Một ngày em mơ.. bao giấc mơ tươi đẹp Nào đâu có...|Đức Trí
59732|CHIỀU HOANG|Ðường chiều hoang vắng chỉ mình tôi Tìm đến thăm người yêu...|Lam Phương
50250|CHIẾC KHĂN TAY|Thuở mới ban đầu thay lời nói...|Minh Kỳ
53772|MƯA CHIỀU KỶ NIỆM|Nhớ chiều nào tôi đến thăm em, hai bên đường phố đã lên đèn…|Duy Yên
56216|TỈNH MỘNG|Mình đã xa nhau phải không em, hạnh phúc thoáng qua tựa như giấc mộng...|Nguyễn Hồng Thuận
56926|ANH YÊU EM|Nhé chỉ mình anh thôi được cầm tay em đặt vào con tim này...|Anh Khang
58297|KHÔNG THỂ THAY THẾ - REMIX|Chợt ngày hôm qua.... Tình yêu ấy ngỡ như nhạt nhòa, Bỗng phút chốc...|Kiên Trần
59826|NHẬT KÝ CỦA HAI ĐỨA MÌNH|Thức trắng đêm nay ghép lại nhật ký của hai đứa mình Đường...|Anh Bằng - Trúc Ly
52061|MƯA|Mưa rơi rơi trên đường, mưa rơi suốt canh trường…|Văn Phụng
57680|VƯỢT QUA|Có cơn đau nào em chưa quen|Tiên Cookie
58637|ANH NHỚ EM - REMIX|Còn lại gì khi đã xa nhau rồi. Nơi anh đến chẳng cùng...|Tú Dưa
58866|MẮT NÓI|Con tim tôi như ngây dại Vì ánh mắt em nhìn tôi. Cho...|Hà Chương
59168|HOA HỒNG MỘT ĐOÁ|Đóa hồng em mang tới xui ta chợt bồi hồi Hương hồng...|Hoàng Thi Thơ
59433|ĐI GIỮA MÀU XANH|Ta đi giữa màu xanh, xanh rừng biên giơi...|Võ Đăng Tín
59576|XUÂN ƯỚC MƠ|Đêm nay mùa xuân nghe trống tưng bừng Nôn nao lòng ta...|Nguyễn Hồng Thuận
59629|ĐỊNH MỆNH - REMIX|Thôi nhé anh đừng nhiều hận sầu Đừng thương tiếc để rồi...|Song Ngọc
59748|CÔ GIÁO EM LÀ HOA ÊPANG|Cô Giáo Em Là Hoa Epang - Chu Lê Anh Thư Đóng góp:...|Hình Phước Liên
59819|NGẪU HỨNG GIAO DUYÊN|Người Bắc Ninh vốn trọng chữ tình ư là Người Bắc Ninh vốn...|Trần Tiến
59847|THOI TƠ|Em lo gì trời gió Em lo gì trời mưa Em tiếc...|Đức Quỳnh
50617|EM TÔI|Thế là dòng sông tuổi thơ đã trôi đi…|Võ Đông Điền
55103|QUÊN|Nếu có lúc em thấy cô đơn, hãy gọi thầm tên anh...|Phúc Trường
50780|TÌNH CA MÙA XUÂN|Hương trinh nguyên thắt thành…|Tôn Thất Lập
53227|CHO VỪA LÒNG EM|Thôi rồi ta đã xa nhau, kể từ đêm pháo đỏ rượu hồng...|Cổ nhạc: Huỳnh Nguyên Tân nhạc: Mạc Thế Nhân
56927|ANH YÊU EM|Chẳng biết em đang làm gì, chẳng biết em như thế nào...|Liêu Hưng
